epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,15843.3,1.55303,0.82058,0.0062,0.85703,0.74628,0.8142,0.46321,1.67548,0.95947,0.01643,0.0005578,0.0005578,0.0005578
69,16060.4,1.52578,0.82086,0.006,0.8164,0.69795,0.73902,0.4311,1.67354,1.11666,0.01686,0.0005512,0.0005512,0.0005512
70,16241,1.5143,0.82521,0.00615,0.87389,0.7692,0.83426,0.47702,1.66104,0.93604,0.01648,0.0005446,0.0005446,0.0005446
71,16435.3,1.5245,0.81687,0.00592,0.84267,0.737,0.78863,0.4479,1.67888,1.02454,0.01627,0.000538,0.000538,0.000538
72,16781.5,1.55777,0.82692,0.00589,0.87078,0.73871,0.80601,0.44308,1.68505,1.01542,0.01574,0.0005314,0.0005314,0.0005314
73,16933.1,1.50796,0.80511,0.00611,0.89156,0.76973,0.83669,0.49525,1.58937,0.99325,0.01549,0.0005248,0.0005248,0.0005248
74,17076.2,1.52548,0.81444,0.00577,0.88921,0.74958,0.81644,0.46117,1.63642,0.99803,0.01575,0.0005182,0.0005182,0.0005182
75,17321.3,1.48951,0.77286,0.00566,0.87417,0.74823,0.82429,0.48353,1.60862,0.94312,0.01597,0.0005116,0.0005116,0.0005116
76,17617.3,1.49345,0.76345,0.00582,0.87727,0.74864,0.80593,0.44126,1.69561,0.97812,0.01604,0.000505,0.000505,0.000505
77,17783.2,1.51319,0.76765,0.00545,0.88825,0.75546,0.82598,0.47544,1.6348,0.94153,0.01604,0.0004984,0.0004984,0.0004984
78,17928.6,1.4983,0.77445,0.00573,0.87621,0.74387,0.80279,0.45386,1.73852,1.02113,0.0173,0.0004918,0.0004918,0.0004918
79,18055.2,1.43949,0.76327,0.00609,0.87858,0.7459,0.80043,0.45828,1.63056,0.99918,0.01575,0.0004852,0.0004852,0.0004852
80,18199.9,1.52918,0.80033,0.00593,0.88404,0.77056,0.83092,0.49338,1.60461,0.96755,0.0159,0.0004786,0.0004786,0.0004786
81,18357.7,1.49192,0.72512,0.00511,0.87591,0.745,0.80606,0.45641,1.66323,0.98646,0.01608,0.000472,0.000472,0.000472
82,18480.7,1.44572,0.74209,0.00588,0.89068,0.76134,0.83075,0.50141,1.57756,0.92392,0.01532,0.0004654,0.0004654,0.0004654
83,18727.2,1.52232,0.75247,0.00557,0.87535,0.74726,0.81551,0.47514,1.62485,0.99146,0.01616,0.0004588,0.0004588,0.0004588
84,18928.6,1.43138,0.71171,0.00544,0.87606,0.76084,0.82018,0.48765,1.60199,0.98094,0.01601,0.0004522,0.0004522,0.0004522
85,19048.2,1.43951,0.7167,0.00549,0.88228,0.75038,0.81188,0.46199,1.74001,0.97137,0.01744,0.0004456,0.0004456,0.0004456
86,19196.8,1.47402,0.74111,0.00582,0.88353,0.74509,0.80815,0.46875,1.6558,0.97669,0.01584,0.000439,0.000439,0.000439
87,19328.3,1.44733,0.70179,0.00562,0.87354,0.74408,0.80713,0.46803,1.62194,0.98376,0.01545,0.0004324,0.0004324,0.0004324
88,19593.3,1.44385,0.74357,0.00601,0.90151,0.73382,0.81541,0.48053,1.60406,0.98358,0.01546,0.0004258,0.0004258,0.0004258
89,19920.2,1.45765,0.71112,0.00507,0.89537,0.76115,0.83776,0.49878,1.5802,0.95161,0.01548,0.0004192,0.0004192,0.0004192
90,20047.1,1.46814,0.72677,0.00526,0.86457,0.73932,0.80981,0.47399,1.64938,0.98682,0.01605,0.0004126,0.0004126,0.0004126
91,20156.8,1.44871,0.71302,0.00538,0.89015,0.75352,0.82209,0.47264,1.66316,0.99728,0.01643,0.000406,0.000406,0.000406
92,20344.5,1.42667,0.72435,0.00604,0.89347,0.77598,0.83543,0.48656,1.61449,0.9594,0.01576,0.0003994,0.0003994,0.0003994
93,20646.2,1.43469,0.70404,0.00529,0.89213,0.75349,0.82918,0.47309,1.63234,0.98299,0.01563,0.0003928,0.0003928,0.0003928
94,20759,1.40466,0.68361,0.00534,0.89484,0.74719,0.82026,0.45406,1.74201,1.01697,0.01727,0.0003862,0.0003862,0.0003862
95,20871.8,1.42067,0.70687,0.00562,0.88432,0.7611,0.82304,0.50245,1.55451,0.98239,0.01524,0.0003796,0.0003796,0.0003796
96,21123.1,1.43006,0.69816,0.00546,0.89479,0.74936,0.82233,0.50231,1.57456,0.94549,0.01535,0.000373,0.000373,0.000373
97,21296.4,1.44417,0.69807,0.00496,0.88738,0.74604,0.81203,0.47722,1.61502,0.97321,0.01554,0.0003664,0.0003664,0.0003664
98,21414.9,1.41145,0.70113,0.00516,0.88913,0.74297,0.81972,0.4823,1.59538,0.96245,0.01505,0.0003598,0.0003598,0.0003598
99,21494.2,1.3899,0.67227,0.0053,0.89705,0.74442,0.81729,0.47899,1.63901,0.98842,0.01605,0.0003532,0.0003532,0.0003532
100,21641.8,1.41898,0.67916,0.00515,0.89567,0.77467,0.83869,0.50023,1.5925,0.96848,0.0154,0.0003466,0.0003466,0.0003466
101,21721.9,1.41409,0.69981,0.00566,0.90014,0.76392,0.83058,0.48542,1.5863,0.95353,0.01492,0.00034,0.00034,0.00034
102,21866.8,1.43799,0.6806,0.00468,0.9101,0.76692,0.83843,0.49933,1.58363,0.93938,0.01517,0.0003334,0.0003334,0.0003334
103,21997.6,1.3866,0.65436,0.00463,0.89523,0.76446,0.82847,0.50344,1.56653,0.98593,0.0151,0.0003268,0.0003268,0.0003268
104,22177.4,1.37469,0.6508,0.00518,0.87321,0.76353,0.81922,0.47871,1.60872,1.0102,0.01541,0.0003202,0.0003202,0.0003202
105,22518.2,1.41958,0.67056,0.00505,0.90693,0.75876,0.82409,0.49112,1.59794,0.93705,0.01522,0.0003136,0.0003136,0.0003136
106,22635.3,1.4066,0.67453,0.00513,0.89376,0.76082,0.83315,0.49233,1.56843,0.94608,0.01482,0.000307,0.000307,0.000307
107,22904.6,1.35796,0.65011,0.0047,0.9037,0.7714,0.84107,0.49186,1.62123,0.99105,0.01584,0.0003004,0.0003004,0.0003004
108,23060.3,1.38059,0.64345,0.00455,0.87603,0.76607,0.82385,0.47401,1.65235,1.00975,0.01629,0.0002938,0.0002938,0.0002938
109,23160.6,1.37196,0.65712,0.00503,0.90017,0.76576,0.83224,0.49296,1.58667,0.94755,0.01511,0.0002872,0.0002872,0.0002872
110,23271.8,1.36819,0.65627,0.00504,0.88961,0.77071,0.83151,0.50368,1.56042,0.9764,0.01495,0.0002806,0.0002806,0.0002806
111,23492.3,1.35208,0.63758,0.00472,0.87621,0.76192,0.81947,0.48282,1.59763,0.9732,0.01528,0.000274,0.000274,0.000274
112,23687.2,1.32756,0.62776,0.00493,0.87281,0.77342,0.8226,0.47884,1.59354,0.99448,0.01497,0.0002674,0.0002674,0.0002674
113,23931.4,1.36618,0.64281,0.00442,0.90266,0.75151,0.82521,0.48625,1.61477,1.0243,0.01574,0.0002608,0.0002608,0.0002608
114,24051.7,1.37871,0.63635,0.00427,0.88418,0.7597,0.82501,0.48289,1.5916,1.01954,0.01495,0.0002542,0.0002542,0.0002542
115,24357.7,1.33893,0.6457,0.00496,0.89027,0.77093,0.83189,0.50103,1.54826,0.99925,0.01477,0.0002476,0.0002476,0.0002476
