epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,13150.1,1.57026,0.80482,0.00546,0.8721,0.73671,0.81246,0.46525,1.62139,0.93754,0.01595,0.000538,0.000538,0.000538
72,13320.2,1.58678,0.81481,0.00562,0.8737,0.75556,0.82289,0.48079,1.62529,0.97493,0.01682,0.0005314,0.0005314,0.0005314
73,13487.8,1.56445,0.79807,0.00529,0.87662,0.73047,0.80241,0.45825,1.64323,0.95391,0.0163,0.0005248,0.0005248,0.0005248
74,13634.5,1.57551,0.79281,0.00532,0.84616,0.74339,0.79797,0.46089,1.61656,1.01798,0.0167,0.0005182,0.0005182,0.0005182
75,13796.6,1.5864,0.80488,0.00538,0.88179,0.77271,0.83157,0.49713,1.58501,0.92941,0.01623,0.0005116,0.0005116,0.0005116
76,13921.6,1.56346,0.81244,0.00651,0.87206,0.75211,0.81602,0.45688,1.64954,0.95099,0.01614,0.000505,0.000505,0.000505
77,14090.6,1.5633,0.78223,0.00516,0.87487,0.76357,0.82379,0.46196,1.63586,0.93988,0.01596,0.0004984,0.0004984,0.0004984
78,14315.7,1.58573,0.77886,0.00493,0.8825,0.77349,0.83749,0.48987,1.60658,0.9094,0.01638,0.0004918,0.0004918,0.0004918
79,14513.1,1.58166,0.77977,0.00474,0.86742,0.71476,0.7953,0.45317,1.60942,0.93845,0.01545,0.0004852,0.0004852,0.0004852
80,14698.6,1.57246,0.78523,0.00515,0.8853,0.7605,0.82735,0.48101,1.56069,0.90296,0.01507,0.0004786,0.0004786,0.0004786
81,15000.8,1.54655,0.75877,0.00509,0.88997,0.76549,0.83436,0.50928,1.53379,0.94286,0.01566,0.000472,0.000472,0.000472
82,15142.8,1.54156,0.76371,0.00535,0.86954,0.77867,0.83353,0.49233,1.55847,0.91885,0.01521,0.0004654,0.0004654,0.0004654
83,15302,1.54093,0.78146,0.00534,0.88777,0.76467,0.82918,0.48459,1.59539,0.95169,0.01581,0.0004588,0.0004588,0.0004588
84,15488,1.52101,0.75474,0.0054,0.87832,0.78102,0.83911,0.49517,1.57784,0.94676,0.01624,0.0004522,0.0004522,0.0004522
85,15667.4,1.52363,0.7388,0.00525,0.87306,0.7323,0.81188,0.46334,1.62088,0.97352,0.016,0.0004456,0.0004456,0.0004456
86,15944.5,1.5331,0.75657,0.00498,0.87929,0.76906,0.82756,0.48271,1.59879,0.92214,0.01577,0.000439,0.000439,0.000439
87,16106.1,1.54991,0.76159,0.00533,0.88809,0.76649,0.82561,0.48793,1.55523,0.90307,0.01517,0.0004324,0.0004324,0.0004324
88,16276.3,1.5326,0.75443,0.00521,0.89247,0.75879,0.81988,0.46274,1.63187,0.94282,0.01579,0.0004258,0.0004258,0.0004258
89,16428,1.50761,0.71793,0.00492,0.89464,0.74662,0.82049,0.4775,1.58179,0.9593,0.01535,0.0004192,0.0004192,0.0004192
90,16604.7,1.55423,0.77916,0.00519,0.88956,0.77971,0.83493,0.50008,1.54164,0.89417,0.01515,0.0004126,0.0004126,0.0004126
91,16781.9,1.53399,0.75097,0.00484,0.90326,0.7721,0.83752,0.50129,1.53464,0.95076,0.01497,0.000406,0.000406,0.000406
92,16952.6,1.51537,0.72368,0.00486,0.87605,0.76844,0.83091,0.48396,1.59209,0.92889,0.01595,0.0003994,0.0003994,0.0003994
93,17122.1,1.49783,0.71166,0.00475,0.87435,0.75904,0.82408,0.46186,1.63223,0.96752,0.01563,0.0003928,0.0003928,0.0003928
94,17282.3,1.48213,0.72592,0.00522,0.89086,0.77468,0.83597,0.49083,1.53329,0.92786,0.01461,0.0003862,0.0003862,0.0003862
95,17451.6,1.52718,0.74707,0.00535,0.88922,0.77212,0.82871,0.48862,1.5605,0.92812,0.01523,0.0003796,0.0003796,0.0003796
96,17601.8,1.49862,0.72644,0.00507,0.89779,0.76988,0.83977,0.50447,1.51983,0.96739,0.01502,0.000373,0.000373,0.000373
97,17788,1.48953,0.7077,0.0055,0.88562,0.75954,0.82856,0.48229,1.55885,0.91822,0.0148,0.0003664,0.0003664,0.0003664
98,17941.5,1.4925,0.71525,0.00468,0.88325,0.77054,0.83284,0.50176,1.52861,0.93682,0.01503,0.0003598,0.0003598,0.0003598
99,18104.1,1.50033,0.71804,0.00464,0.90456,0.76049,0.83328,0.49278,1.56838,0.95335,0.0158,0.0003532,0.0003532,0.0003532
100,18265.1,1.46195,0.69221,0.00461,0.88233,0.75742,0.81675,0.47199,1.55643,0.9599,0.01434,0.0003466,0.0003466,0.0003466
101,18441.1,1.49933,0.71782,0.00469,0.88853,0.76252,0.82607,0.4845,1.55743,0.92471,0.0149,0.00034,0.00034,0.00034
102,18583.9,1.4704,0.68289,0.00465,0.88157,0.75554,0.82096,0.47953,1.59323,0.96574,0.01559,0.0003334,0.0003334,0.0003334
103,18756.5,1.4686,0.68348,0.0046,0.90267,0.77063,0.8393,0.50792,1.52151,0.92777,0.01485,0.0003268,0.0003268,0.0003268
104,18918.3,1.43073,0.66235,0.00458,0.90213,0.76929,0.83619,0.49798,1.54814,0.9356,0.01512,0.0003202,0.0003202,0.0003202
105,19084.8,1.44103,0.66878,0.00455,0.88755,0.76408,0.82543,0.47761,1.56927,0.91612,0.01486,0.0003136,0.0003136,0.0003136
106,19256.5,1.45773,0.68135,0.00459,0.89083,0.7643,0.82969,0.48264,1.55754,0.96,0.01503,0.000307,0.000307,0.000307
107,19412,1.46843,0.70565,0.00496,0.89825,0.77945,0.84315,0.49592,1.54936,0.91758,0.0149,0.0003004,0.0003004,0.0003004
108,19572.6,1.43082,0.65951,0.00446,0.9015,0.77217,0.83962,0.5035,1.50757,0.92686,0.01428,0.0002938,0.0002938,0.0002938
109,19726.6,1.42351,0.6577,0.00464,0.90166,0.77937,0.83653,0.49326,1.53593,0.95165,0.01459,0.0002872,0.0002872,0.0002872
110,19970.5,1.42575,0.65676,0.00465,0.90022,0.77616,0.83948,0.49757,1.51132,0.93006,0.01418,0.0002806,0.0002806,0.0002806
111,20144.3,1.43554,0.66971,0.00419,0.90529,0.77196,0.83676,0.50669,1.48856,0.93183,0.01438,0.000274,0.000274,0.000274
112,20317.5,1.4577,0.6609,0.00442,0.89823,0.77373,0.83244,0.47745,1.56532,0.94304,0.01478,0.0002674,0.0002674,0.0002674
113,20491.6,1.45148,0.67168,0.00444,0.8939,0.76917,0.83586,0.50607,1.49399,0.92855,0.01438,0.0002608,0.0002608,0.0002608
114,20656.7,1.4604,0.69992,0.00487,0.90135,0.777,0.84235,0.50071,1.53793,0.93508,0.01517,0.0002542,0.0002542,0.0002542
115,20857.9,1.431,0.66192,0.00459,0.90034,0.77221,0.83307,0.49764,1.52399,0.96614,0.01463,0.0002476,0.0002476,0.0002476
116,21038.4,1.45768,0.66938,0.00435,0.89614,0.78449,0.84034,0.50092,1.52383,0.97228,0.01468,0.000241,0.000241,0.000241
117,21211,1.4332,0.66845,0.00459,0.88879,0.77885,0.8366,0.49307,1.5278,0.92924,0.01447,0.0002344,0.0002344,0.0002344
118,21368.6,1.40878,0.64689,0.00416,0.88817,0.7833,0.83499,0.50236,1.49718,0.94396,0.01431,0.0002278,0.0002278,0.0002278
