epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1813.48,1.6939,1.0119,0.00698,0.85489,0.72443,0.79182,0.45358,1.62286,1.02959,0.01552,0.0004258,0.0004258,0.0004258
89,1834.99,1.68493,0.96722,0.0059,0.85163,0.72734,0.79862,0.47178,1.56812,1.02835,0.01501,0.0004192,0.0004192,0.0004192
90,1857.61,1.68989,0.97182,0.00607,0.85841,0.72659,0.80053,0.46594,1.59271,0.98286,0.01538,0.0004126,0.0004126,0.0004126
91,1877.96,1.6946,0.97051,0.00626,0.85688,0.73201,0.79993,0.46403,1.59923,1.03935,0.0156,0.000406,0.000406,0.000406
92,1897.5,1.65333,0.96788,0.00694,0.85027,0.71943,0.79111,0.44283,1.68333,1.05653,0.01647,0.0003994,0.0003994,0.0003994
93,1917.78,1.67022,0.952,0.0062,0.85219,0.71405,0.79032,0.44881,1.6381,1.03552,0.01555,0.0003928,0.0003928,0.0003928
94,1938.3,1.64928,0.94589,0.00638,0.85374,0.7153,0.78809,0.44463,1.65856,1.04895,0.01603,0.0003862,0.0003862,0.0003862
95,1958.44,1.66073,0.96735,0.00658,0.85476,0.72573,0.79387,0.46477,1.61375,1.01683,0.01569,0.0003796,0.0003796,0.0003796
96,1978.93,1.66968,0.96075,0.00646,0.85618,0.72223,0.7992,0.46734,1.58201,1.00409,0.01518,0.000373,0.000373,0.000373
97,2000.33,1.69205,0.95356,0.00585,0.84886,0.73092,0.79989,0.47112,1.56962,1.00661,0.01513,0.0003664,0.0003664,0.0003664
98,2020.79,1.68078,0.96586,0.00625,0.85853,0.72529,0.79914,0.46287,1.60273,1.01463,0.01533,0.0003598,0.0003598,0.0003598
99,2040.63,1.64565,0.93743,0.00644,0.86112,0.72803,0.79684,0.47043,1.57918,1.02321,0.01536,0.0003532,0.0003532,0.0003532
100,2061.48,1.65761,0.94691,0.00604,0.85199,0.72666,0.7982,0.46054,1.60288,1.02291,0.01534,0.0003466,0.0003466,0.0003466
101,2081.88,1.65583,0.96878,0.0067,0.85796,0.71638,0.79633,0.46954,1.5824,1.01871,0.0152,0.00034,0.00034,0.00034
102,2102.55,1.71798,0.92543,0.00568,0.85204,0.73348,0.8007,0.47281,1.55806,1.0349,0.01503,0.0003334,0.0003334,0.0003334
103,2122.82,1.65439,0.91689,0.00566,0.8551,0.73178,0.80154,0.46398,1.59884,1.03997,0.01538,0.0003268,0.0003268,0.0003268
104,2143.04,1.62358,0.901,0.00612,0.86204,0.7243,0.79653,0.45625,1.6012,1.02268,0.01505,0.0003202,0.0003202,0.0003202
105,2164.09,1.67554,0.93214,0.00608,0.85724,0.73178,0.80031,0.47011,1.58991,1.00127,0.01549,0.0003136,0.0003136,0.0003136
106,2184.73,1.65744,0.9365,0.00616,0.86461,0.73097,0.80418,0.47164,1.57261,1.01677,0.01509,0.000307,0.000307,0.000307
107,2204.6,1.63965,0.90745,0.00585,0.85262,0.73337,0.80007,0.46062,1.61672,1.00715,0.01554,0.0003004,0.0003004,0.0003004
108,2225.47,1.64998,0.89381,0.00558,0.86533,0.72777,0.80246,0.46814,1.57273,1.01463,0.0149,0.0002938,0.0002938,0.0002938
109,2245.62,1.65113,0.91089,0.0062,0.84354,0.73386,0.79951,0.46224,1.60336,1.01815,0.01526,0.0002872,0.0002872,0.0002872
110,2265.29,1.64946,0.91709,0.00623,0.8623,0.73179,0.80101,0.47055,1.58478,0.998,0.01513,0.0002806,0.0002806,0.0002806
111,2285.48,1.61879,0.90178,0.00589,0.86216,0.73106,0.80283,0.47334,1.57636,0.99731,0.0153,0.000274,0.000274,0.000274
112,2306.31,1.59542,0.88738,0.00607,0.86784,0.73509,0.80473,0.47181,1.59299,1.00796,0.01532,0.0002674,0.0002674,0.0002674
113,2326.91,1.6736,0.89125,0.00559,0.87092,0.72889,0.80735,0.48563,1.5413,1.00072,0.01488,0.0002608,0.0002608,0.0002608
114,2348.42,1.68744,0.88513,0.00542,0.85902,0.73743,0.80461,0.45819,1.60089,1.01108,0.01498,0.0002542,0.0002542,0.0002542
115,2368.53,1.62242,0.89751,0.00618,0.86319,0.73621,0.8091,0.47753,1.54671,1.0115,0.0146,0.0002476,0.0002476,0.0002476
116,2389.78,1.6581,0.89716,0.00572,0.86636,0.72726,0.79914,0.4687,1.58745,1.02983,0.01525,0.000241,0.000241,0.000241
117,2410.27,1.60665,0.88912,0.00601,0.87033,0.72998,0.80212,0.4758,1.55474,0.99864,0.01466,0.0002344,0.0002344,0.0002344
118,2431,1.62298,0.87647,0.00576,0.8607,0.7301,0.79999,0.45948,1.58974,1.01868,0.01492,0.0002278,0.0002278,0.0002278
119,2450.87,1.62419,0.88371,0.00603,0.85743,0.7344,0.80112,0.4593,1.64625,1.03196,0.01585,0.0002212,0.0002212,0.0002212
120,2470.7,1.61276,0.87777,0.00568,0.87357,0.72756,0.80626,0.48337,1.55444,0.98764,0.01489,0.0002146,0.0002146,0.0002146
121,2490.55,1.63157,0.88514,0.00588,0.86021,0.73153,0.80318,0.4692,1.60427,1.00297,0.01543,0.000208,0.000208,0.000208
122,2510.8,1.61551,0.86919,0.00584,0.86063,0.72626,0.79862,0.46285,1.60842,1.0364,0.01527,0.0002014,0.0002014,0.0002014
123,2531.12,1.62501,0.89925,0.00605,0.86586,0.73656,0.80438,0.47493,1.58017,1.0123,0.01511,0.0001948,0.0001948,0.0001948
124,2552.02,1.65364,0.919,0.00636,0.8744,0.72558,0.79922,0.45944,1.64193,1.02438,0.0157,0.0001882,0.0001882,0.0001882
125,2572.12,1.63201,0.85876,0.00533,0.8679,0.73113,0.80232,0.47888,1.55393,0.98738,0.01474,0.0001816,0.0001816,0.0001816
126,2592.12,1.60044,0.8653,0.00572,0.86164,0.7371,0.80547,0.47527,1.5844,0.99157,0.01507,0.000175,0.000175,0.000175
127,2612.06,1.61825,0.85793,0.00567,0.86761,0.72917,0.80302,0.47118,1.58049,1.01819,0.01489,0.0001684,0.0001684,0.0001684
128,2632.34,1.59531,0.85445,0.00536,0.86587,0.73039,0.79998,0.47089,1.57633,1.02752,0.01485,0.0001618,0.0001618,0.0001618
129,2652.92,1.62911,0.85572,0.00571,0.86571,0.72899,0.8003,0.48147,1.57105,1.02241,0.01516,0.0001552,0.0001552,0.0001552
