epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,8894.1,1.6687,0.90153,1.13616,0.85395,0.69228,0.77162,0.40907,1.78013,1.10974,1.59018,0.0005314,0.0005314,0.0005314
73,8971.9,1.60988,0.91049,1.14341,0.85614,0.72509,0.7977,0.46259,1.67955,1.01245,1.5729,0.0005248,0.0005248,0.0005248
74,9059.12,1.62781,0.91243,1.12164,0.86635,0.71811,0.78588,0.44877,1.67954,1.03238,1.55786,0.0005182,0.0005182,0.0005182
75,9174.03,1.58351,0.88578,1.10858,0.87314,0.72555,0.8078,0.47175,1.6453,1.00603,1.53839,0.0005116,0.0005116,0.0005116
76,9233.22,1.56465,0.8606,1.11204,0.85617,0.7464,0.80906,0.45166,1.68204,1.02706,1.55497,0.000505,0.000505,0.000505
77,9325.57,1.61659,0.85373,1.09493,0.85537,0.73343,0.80193,0.45079,1.69107,1.00733,1.55735,0.0004984,0.0004984,0.0004984
78,9410.22,1.58807,0.86846,1.1082,0.85613,0.70934,0.78048,0.44942,1.66936,1.04416,1.55397,0.0004918,0.0004918,0.0004918
79,9486.27,1.51652,0.83575,1.11626,0.88027,0.73503,0.81324,0.46617,1.64101,0.99374,1.52642,0.0004852,0.0004852,0.0004852
80,9558.08,1.62235,0.87146,1.11451,0.85871,0.72259,0.79582,0.46874,1.6428,1.03576,1.53604,0.0004786,0.0004786,0.0004786
81,9644.58,1.59683,0.82275,1.07556,0.84182,0.72221,0.78779,0.42503,1.77499,1.0411,1.60065,0.000472,0.000472,0.000472
82,9707.79,1.52968,0.83222,1.12481,0.83428,0.71532,0.77339,0.45983,1.63968,1.0032,1.55629,0.0004654,0.0004654,0.0004654
83,9845.58,1.62211,0.82574,1.09123,0.88346,0.73676,0.81085,0.47492,1.64445,1.00688,1.55706,0.0004588,0.0004588,0.0004588
84,9907.54,1.51835,0.79566,1.08755,0.87953,0.74575,0.81418,0.4807,1.6532,0.96661,1.55167,0.0004522,0.0004522,0.0004522
85,10013.4,1.52761,0.81078,1.08623,0.85989,0.7264,0.78735,0.44414,1.65272,1.03774,1.51403,0.0004456,0.0004456,0.0004456
86,10120.7,1.56086,0.83126,1.10852,0.84764,0.73425,0.79353,0.4444,1.70497,1.00623,1.57184,0.000439,0.000439,0.000439
87,10193.8,1.50306,0.78804,1.09123,0.86642,0.72994,0.78776,0.45679,1.65615,1.00391,1.53294,0.0004324,0.0004324,0.0004324
88,10280.7,1.53111,0.8418,1.1158,0.87781,0.73544,0.80514,0.45142,1.67598,0.96452,1.5349,0.0004258,0.0004258,0.0004258
89,10393.5,1.54645,0.77668,1.06813,0.88082,0.76069,0.81792,0.48213,1.61128,0.98824,1.4948,0.0004192,0.0004192,0.0004192
90,10457.3,1.54832,0.80377,1.06767,0.86733,0.73556,0.79989,0.45476,1.6586,0.95988,1.5306,0.0004126,0.0004126,0.0004126
91,10532.5,1.52732,0.77953,1.08147,0.87766,0.73275,0.80145,0.44308,1.73597,1.03806,1.61854,0.000406,0.000406,0.000406
92,10619.2,1.49448,0.78784,1.10706,0.86199,0.75181,0.80487,0.45557,1.67767,0.98053,1.53162,0.0003994,0.0003994,0.0003994
93,10713.2,1.52335,0.7582,1.07329,0.86646,0.74084,0.80796,0.45796,1.66954,0.98128,1.5468,0.0003928,0.0003928,0.0003928
94,10769.7,1.50834,0.76073,1.08537,0.86543,0.73996,0.7952,0.44527,1.68681,0.98629,1.54366,0.0003862,0.0003862,0.0003862
95,10845.2,1.51937,0.78196,1.09314,0.87625,0.72755,0.80081,0.4601,1.6654,0.98182,1.5525,0.0003796,0.0003796,0.0003796
96,10912.8,1.51618,0.77504,1.08071,0.87856,0.74513,0.81176,0.48566,1.58545,0.96751,1.50092,0.000373,0.000373,0.000373
97,11052.6,1.55504,0.7654,1.05811,0.87744,0.75154,0.81207,0.47969,1.61816,0.93778,1.53406,0.0003664,0.0003664,0.0003664
98,11114.1,1.51601,0.78904,1.07451,0.87577,0.76159,0.83081,0.48616,1.59169,0.95647,1.49862,0.0003598,0.0003598,0.0003598
99,11197.2,1.48108,0.7545,1.08196,0.88315,0.75682,0.81717,0.48021,1.59784,0.96959,1.50262,0.0003532,0.0003532,0.0003532
100,11351.5,1.49226,0.75912,1.06382,0.86554,0.73437,0.80677,0.46814,1.66665,0.9615,1.53309,0.0003466,0.0003466,0.0003466
